drone_id,timestamp,x,y,z,velocity,battery_level,signal_strength,collision_warning,formation_pattern,mission_status
4,190,15.659780460757442,22.829069069601964,20.47922527611908,0.3890753437303318,89.41286327569586,74.14603489060016,0,circle,exploration
5,190,18.258103707511154,21.109116430871246,7.684527297054636,8.43002755627367,87.49253238228766,77.43309978807775,0,grid,return
6,190,14.560518241541317,23.824513793771175,8.703228601124117,7.604718174240047,88.76672100026317,99.71039949530251,0,line,delivery
7,190,18.61110184495217,20.47159624517683,23.143143105684306,8.487858826644128,87.65385272621896,74.82303554616928,0,line,delivery
8,190,20.06334978085077,23.745825313451796,15.944686427174663,10.216085866468866,87.35905131161317,58.169827353362095,0,random,surveillance
9,190,27.09656989815341,27.173159174547934,21.07543328927219,1.2188762187275688,87.92118788234487,80.88149103811293,0,line,exploration
10,190,12.289545476174911,19.429129200065038,19.514413380683862,5.628575716903935,89.53726451115807,51.53492433928873,0,grid,delivery
11,190,14.156957522731414,20.483296632580263,13.777637308105561,14.279591320613976,85.6085219500513,94.42464682785025,0,grid,return
12,190,18.047313551365093,13.054581463274253,24.181221775006993,3.4794456170520234,88.10176049739833,82.37201209784229,0,grid,delivery
13,190,20.76754009633245,31.60053954411084,9.453285242738493,3.2783893693024355,87.92931640834091,62.76747792671534,0,circle,exploration
14,190,23.174085793337937,17.82196878318059,21.368554024537858,5.1019831626517655,87.15984541370074,75.36248536679139,0,random,surveillance
15,190,21.534134556889086,16.761882672368557,21.127895577894808,5.874313461476389,89.54021424282617,85.13072047970695,0,circle,surveillance
16,190,23.899885201796643,25.957171625753244,15.404976113874842,6.4336892241108075,89.74186735322886,71.4796782110097,0,random,return
17,190,22.813665230659975,13.922372326872816,24.560728427182724,9.933209606863858,88.6626684020553,97.22460230525249,0,line,exploration
18,190,20.838939445328016,20.131876014200333,9.049416313755323,6.450422629748835,88.88151824225109,82.6962245033657,0,circle,return
19,190,14.572898219525115,23.60925185214415,19.70616381235433,1.501718169840263,88.0306729461686,93.2614797930223,0,grid,return
0,191,14.143271261537308,20.24273884935962,21.2173124580071,11.260380878632505,86.23613620287264,55.28675682530528,0,grid,delivery
1,191,16.37215924853076,23.39732207625763,22.205297051536803,14.846185123618831,86.12784196922149,76.02316254248802,0,line,return
2,191,12.07551651228929,25.011176095108308,17.866134342645513,11.69089276022565,90.29000740659026,74.89830303607451,0,grid,surveillance
3,191,19.92087911398737,12.923551633045824,19.421670204080616,13.422236250914029,86.28827236483185,96.69586216467438,0,grid,surveillance
4,191,16.21059081498572,14.489893108470667,32.23144627597614,11.732750929698149,89.3152018590647,56.41386970734816,0,random,surveillance
5,191,18.635457650758585,22.505900666764763,27.824587313873568,11.116616955283272,90.13281720172446,98.23487802221018,1,circle,return
6,191,17.715597877369582,19.646735090110568,23.61644060549097,8.33155466568393,87.43214323860164,67.30008256039947,0,random,return
7,191,20.029806267803995,20.898408470396813,19.799543902887322,5.434339164630393,86.77783405626006,67.54283217211676,0,circle,return
8,191,16.288504075525594,22.819122303165667,15.075318164146136,14.850831866622523,88.60349827291287,68.30760036179335,0,random,delivery
9,191,10.100117147904728,16.970533789425478,11.717588476518793,10.509612008642891,90.23378487510368,68.69580136092834,0,random,exploration
10,191,12.594457964967527,23.879406378403573,19.60439532306798,3.2578480623884785,89.1171697147891,58.5300026653282,0,line,delivery
11,191,31.513388810871607,14.359289114560386,21.552518642053062,9.2308857702911,85.53957629971211,53.72010474689111,0,random,return
12,191,16.946624357524822,24.814798684591402,18.988524393731353,1.0727810367182355,87.83949295916408,50.96783940020248,0,line,delivery
13,191,13.271649571840587,12.169017873052754,18.16326363376061,5.4189473369214864,89.54065283789167,86.76950502678696,0,line,delivery
14,191,23.646094605412692,12.717587366667544,7.392347953044636,10.095012501157072,88.37138964195886,91.06853012875163,0,circle,return
15,191,25.286312925816137,15.308921309707099,19.379701089985403,8.48994528298866,88.67371505219857,77.00564714018671,0,grid,exploration
16,191,25.090833340615397,24.89885981188847,18.679123373294384,9.458115068135264,88.40913805634482,88.14258226528818,0,grid,exploration
17,191,18.566588077534888,19.287417152207574,33.74838843130145,3.995957309650349,88.40828378247421,51.74906390283265,0,line,exploration
18,191,24.427078151016165,20.224720752685116,22.892612703823655,2.072591778946526,88.521261520298,57.93684202951024,0,random,surveillance
19,191,21.32664081087789,18.90215080578102,20.56209273717557,13.468046832410401,89.42457887666848,55.89521835053966,0,random,surveillance
0,192,24.898143773078807,13.134850855209766,23.219740709862748,4.491826593919565,86.48121205894375,65.61941702476577,0,random,delivery
1,192,9.974974680338173,21.786879395897543,25.471283923400733,2.883556004893435,89.32313311954488,63.124645925241104,0,circle,surveillance
2,192,23.885069684097417,13.740597141324681,28.017596664088497,8.796528053054992,90.30232326505245,60.52830329243025,0,random,return
3,192,11.392838701758087,14.154455893172386,21.355927100177254,4.995166790131089,88.7509812831199,90.99011657948918,0,circle,delivery
4,192,22.046289276121,21.643475728737393,12.991899691709142,12.345698622432844,86.68916986449938,85.22345669146347,0,circle,surveillance
5,192,24.3581155643582,20.75360461667114,19.882383039560022,11.605858920945291,86.24262216753156,77.24911404248952,0,grid,delivery
6,192,24.1270090845347,25.155716863740178,18.44411163323817,0.5948630843367525,85.85777823621297,58.02495594270407,0,grid,delivery
7,192,21.74223551898888,23.718704684787035,16.603524873675347,4.9808718940716625,86.42871035881876,53.49149314868629,0,random,return
8,192,29.099023015847283,18.746338588544436,20.086005369845314,14.419440434769898,88.15693843073964,76.41453658519785,0,grid,surveillance
9,192,20.8033152388132,18.405954378154966,16.701465757569807,4.465457471529193,88.46744143435973,95.88589302599328,0,line,delivery
10,192,24.732031581955777,18.004596471893482,9.425407552184383,6.7402469845183095,88.27809460510899,62.995703104277545,0,random,delivery
11,192,20.326962910056352,24.893470539101685,11.694514149814825,5.7983725306444684,86.83838394536855,99.34890848439765,0,line,exploration
12,192,17.395408134953712,13.57634470986223,14.775161863535931,2.7308107298284385,88.51812563175405,90.93247428588657,0,random,exploration
13,192,22.751712406762426,18.650014455786643,16.706677583188508,7.831192182279594,87.82214692390643,56.70536338855277,0,line,exploration
14,192,17.978502973679923,17.563624230304015,14.28621653579583,7.536956390710969,86.98769510677538,75.2195291627312,0,line,exploration
15,192,12.172079584612801,16.20549032177791,24.602330800356174,5.663215321298214,86.85585278144887,96.46885549371895,0,grid,exploration
16,192,15.157439036251645,24.862956544609357,23.025135975772585,8.001004809757692,87.71621880666592,87.9860401531242,0,random,return
17,192,22.654207849286674,21.881094625915917,21.77318162033345,3.5118846137786903,86.81524627341642,59.32669609180792,0,circle,delivery
18,192,19.329332551441496,25.72540796069208,19.611852253269188,13.129302072244329,86.55563022596664,92.14961772734975,0,circle,return
19,192,19.632738238089885,23.23335078729947,14.915666901336849,2.304646790507039,89.48886104811106,93.94823603609713,0,grid,surveillance
0,193,17.850116100085643,14.12384578590094,15.201455993866237,1.383294558640678,87.51756221086589,69.15863312363166,0,circle,exploration
1,193,11.965952673035542,23.07486662235397,21.887667228812532,7.283108998004739,85.50670601332745,95.70320722662282,0,grid,return
2,193,22.762498571522926,19.81401642509965,14.843201596239686,11.95308170692688,86.41901448515434,60.57244697027816,0,line,return
3,193,17.10966316934768,19.322711898899932,14.3277878933642,13.967070012580177,87.81771227277385,89.4349494776736,0,line,return
4,193,19.29645678083507,22.652799955963346,25.396150687960194,13.74391822639829,89.46615174733329,70.18471050113548,0,random,delivery
5,193,12.553723700977276,22.665468620996418,19.60625373577182,6.187727306514411,87.5152169323015,94.26312870270762,0,random,delivery
6,193,15.469557876286375,25.112434752898196,19.35471557391737,5.352025951999525,89.01768784103892,98.67106553470525,0,grid,return
7,193,12.987746974956677,22.183440108907796,22.05023317158533,5.846473127938929,87.92181503461157,79.667716294934,0,circle,delivery
8,193,19.993477131299628,22.566254726706457,21.694105944899135,8.228814218243985,86.2640177314181,90.74040632946583,0,random,surveillance
9,193,16.944732148075527,22.663725971434346,19.172908576896255,4.4496193788809455,89.31999946904537,94.85434280095774,0,circle,exploration
10,193,22.282716932615287,10.508229858037852,12.809651243714356,14.624474703556437,89.6908341595751,69.56995445183784,0,circle,surveillance
11,193,28.428622735842577,15.052649928947524,18.322492620337535,14.211449972712392,88.26960459180657,67.13368636085363,0,circle,delivery
12,193,17.119895509096317,16.89621746636483,28.580668997025683,9.433317570400988,90.34951215219036,96.04788334492,0,random,delivery
13,193,13.30462341181226,26.277127531000325,13.3722244143089,2.520311238841457,86.26483486389832,58.06838614771844,0,random,return
14,193,25.830493563828707,29.65229157677036,18.416229090325935,13.843638963087338,85.98815736124074,79.53917616273199,0,circle,exploration
15,193,14.81023974066698,16.104898891687206,15.428313552824223,7.322935927857085,86.6932197595214,73.03626778021291,0,circle,delivery
16,193,21.7834280965224,15.96400600752944,18.967739381660365,10.401204039916395,89.20900968027395,53.80150538186632,0,grid,exploration
17,193,12.955756097263604,26.756488187957512,21.88165532549734,4.939739875084598,87.90825295459653,96.43809191124733,0,line,delivery
18,193,21.735046295867697,15.30249170772153,23.612523666843217,1.386648179858111,88.9489670424909,56.608961288016765,0,line,delivery
19,193,21.067829189454063,17.98433646661146,21.924158723571736,1.8955215204247784,88.8673136350699,79.85871796640245,0,random,exploration
0,194,18.558916139483706,20.764083661389204,24.833844822685972,4.10944378995924,90.16515060849736,68.26186710253776,0,circle,exploration
1,194,23.86164826698585,14.80232907756102,23.422352914895633,1.1088836483712694,86.28947682069541,77.95809657766839,0,line,delivery
2,194,14.006653619680542,18.025832967258715,18.288566631550484,12.403863462838988,88.11150426619993,60.850820422865304,0,circle,surveillance
3,194,26.492425163017362,10.038353365828296,26.7491280946227,7.38175134286998,87.5518069735673,61.970822091289804,0,grid,return
4,194,19.461709753191283,7.1531637712676925,17.501371053372726,5.782416649603853,88.86998091578869,99.9248162401226,0,grid,return
5,194,13.575957210698654,21.18336721025964,17.689972042176706,13.712948040139512,88.29261008695521,91.17392247103548,0,line,return
6,194,13.859064460307685,12.956290521901607,11.172227735533312,6.167166792757559,86.74983317097434,62.27900664328676,0,line,return
7,194,12.75239520840913,15.943551282954642,18.993738487499545,2.007021022521206,87.75039552657553,61.737538000978965,0,random,surveillance
8,194,19.196369606274075,17.536448476901253,12.120519392300068,9.71631128169969,87.38495753134349,63.26068876935925,0,circle,exploration
9,194,19.02672964014288,25.132834181515193,20.83207802230419,3.8970002345507444,87.03568967609793,55.93402502643425,0,line,delivery
10,194,16.77427638990891,24.173915483475007,22.480806152573972,5.230121572613998,85.9180153112778,75.46145330177156,0,circle,delivery
11,194,24.579730701574274,25.2899824747974,18.599722883617993,4.420566225579386,90.11685388818137,93.98913217724805,0,circle,surveillance
12,194,22.190496862033537,14.399547692649698,18.698133321942873,1.2879348231004673,87.31045162335619,51.3604191904815,0,line,surveillance
13,194,15.522332778622996,12.84750492033772,19.140807180103117,1.5209090794081086,88.73353825931498,73.26033398000062,0,random,exploration
14,194,24.479130723671737,24.439779509010037,9.50529913101587,12.634628470055379,86.37706258984386,99.1638044258862,0,random,return
15,194,15.895501893959661,18.53591810683327,15.373085748513112,6.980611781229885,88.09562841898271,81.25490942155619,0,random,delivery
16,194,23.88598776136773,19.97448606741079,20.16720476546,11.15706766170428,89.16424125831655,60.2449717607194,0,random,exploration
17,194,6.228408759955352,18.92539880284572,11.489837112159222,6.893376086657393,86.84277786292344,50.13305518096397,0,random,return
18,194,21.836246793825723,20.93668157240628,9.649146077378004,1.5348056626692945,88.61582077553383,53.42423322222039,0,grid,surveillance
19,194,15.696663816754416,11.623415001035085,16.722301145322483,1.7703011317840767,86.04381416989077,93.87476391927026,0,random,exploration
0,195,15.298977105805767,15.811387061215786,19.777960732758736,2.249123147783358,90.18814408566534,55.24255821684086,0,grid,surveillance
1,195,17.775189662531673,20.708748377735805,18.572593771342284,4.327326155744251,88.59386855288174,60.898858997598865,0,circle,surveillance
2,195,23.27184362966105,17.347453552038207,23.233711214054377,1.5728852156903494,87.97191684578921,61.46274364900575,0,grid,delivery
3,195,21.374720042798472,14.75037678101873,14.074168394480537,6.006802698523323,88.22534452766853,88.57045059215905,0,random,return
4,195,24.97802168614374,29.1659711075882,20.299237097943433,4.935891211518111,88.41516325727757,71.02300404172942,0,line,return
5,195,18.71498665771541,12.271000488768287,16.153858051512266,13.567123015661615,88.70824629929922,84.9244462734411,0,random,return
6,195,23.37176847510106,15.448293568453632,19.57847806637912,7.400360873375047,86.18787912808104,56.922507344243954,0,circle,delivery
7,195,24.51288200287339,25.94671870463979,30.037534691191603,12.61272494383778,86.86581851222486,94.00801791978188,0,circle,return
